,Student ID,name_x,gender,grade,school,reading_score,math_score,School ID,name_y,type,size,budget
11,27822,Michael Cobb,M,9th,Rodriguez High School,65,55,11,Rodriguez High School,District,3999,2547363
11,27823,Benjamin Stewart,M,11th,Rodriguez High School,77,69,11,Rodriguez High School,District,3999,2547363
11,27824,Melissa Copeland,F,12th,Rodriguez High School,78,77,11,Rodriguez High School,District,3999,2547363
11,27825,Nicolas Hardy,M,12th,Rodriguez High School,98,56,11,Rodriguez High School,District,3999,2547363
11,27826,Carrie Clarke,F,10th,Rodriguez High School,78,68,11,Rodriguez High School,District,3999,2547363
11,27827,Jason Cooper,M,10th,Rodriguez High School,92,81,11,Rodriguez High School,District,3999,2547363
11,27828,Jane Carroll,F,10th,Rodriguez High School,84,56,11,Rodriguez High School,District,3999,2547363
11,27829,Lisa Prince,F,10th,Rodriguez High School,71,81,11,Rodriguez High School,District,3999,2547363
11,27830,Leslie Green,F,12th,Rodriguez High School,93,92,11,Rodriguez High School,District,3999,2547363
11,27831,John Roberts,M,11th,Rodriguez High School,75,68,11,Rodriguez High School,District,3999,2547363
11,27832,Joshua Adams,M,9th,Rodriguez High School,68,83,11,Rodriguez High School,District,3999,2547363
11,27833,Dawn Hull,F,10th,Rodriguez High School,90,74,11,Rodriguez High School,District,3999,2547363
11,27834,Tonya Johnson,F,11th,Rodriguez High School,87,79,11,Rodriguez High School,District,3999,2547363
11,27835,Hannah Williams,F,9th,Rodriguez High School,80,70,11,Rodriguez High School,District,3999,2547363
11,27836,Joseph Perez,M,9th,Rodriguez High School,79,71,11,Rodriguez High School,District,3999,2547363
11,27837,Greg Joyce Jr.,M,9th,Rodriguez High School,77,88,11,Rodriguez High School,District,3999,2547363
11,27838,Rebecca Molina,F,9th,Rodriguez High School,84,93,11,Rodriguez High School,District,3999,2547363
11,27839,Lawrence Smith,M,10th,Rodriguez High School,68,76,11,Rodriguez High School,District,3999,2547363
11,27840,Rachel Rojas,F,9th,Rodriguez High School,85,66,11,Rodriguez High School,District,3999,2547363
11,27841,Tammy Richards,F,9th,Rodriguez High School,93,92,11,Rodriguez High School,District,3999,2547363
11,27842,Kara Lynch,F,9th,Rodriguez High School,90,72,11,Rodriguez High School,District,3999,2547363
11,27843,Jeremiah Lynch,M,9th,Rodriguez High School,65,98,11,Rodriguez High School,District,3999,2547363
11,27844,Kathleen Winters,F,12th,Rodriguez High School,63,78,11,Rodriguez High School,District,3999,2547363
11,27845,Linda King,F,10th,Rodriguez High School,72,65,11,Rodriguez High School,District,3999,2547363
11,27846,Savannah Gonzalez,F,9th,Rodriguez High School,93,68,11,Rodriguez High School,District,3999,2547363
11,27847,David White,M,11th,Rodriguez High School,67,90,11,Rodriguez High School,District,3999,2547363
11,27848,Angel Garrett,F,9th,Rodriguez High School,84,62,11,Rodriguez High School,District,3999,2547363
11,27849,Ms. Barbara Tran,F,10th,Rodriguez High School,68,93,11,Rodriguez High School,District,3999,2547363
11,27850,Jeanne Crawford,F,11th,Rodriguez High School,92,79,11,Rodriguez High School,District,3999,2547363
11,27851,Charles Henry,M,11th,Rodriguez High School,71,56,11,Rodriguez High School,District,3999,2547363
11,27852,Joseph Lawrence,M,10th,Rodriguez High School,96,81,11,Rodriguez High School,District,3999,2547363
11,27853,Sophia Conley,F,12th,Rodriguez High School,95,82,11,Rodriguez High School,District,3999,2547363
11,27854,Jeffrey Ryan,M,9th,Rodriguez High School,90,59,11,Rodriguez High School,District,3999,2547363
11,27855,Nathan Sandoval,M,12th,Rodriguez High School,73,72,11,Rodriguez High School,District,3999,2547363
11,27856,Keith Martinez,M,10th,Rodriguez High School,83,66,11,Rodriguez High School,District,3999,2547363
11,27857,Mary Walsh,F,12th,Rodriguez High School,64,65,11,Rodriguez High School,District,3999,2547363
11,27858,Crystal Schwartz,F,9th,Rodriguez High School,84,59,11,Rodriguez High School,District,3999,2547363
11,27859,Mrs. Mary Duarte MD,F,9th,Rodriguez High School,81,71,11,Rodriguez High School,District,3999,2547363
11,27860,Paul Cox,M,12th,Rodriguez High School,66,56,11,Rodriguez High School,District,3999,2547363
11,27861,Edward Taylor,M,11th,Rodriguez High School,94,73,11,Rodriguez High School,District,3999,2547363
11,27862,Andrea Thomas,F,9th,Rodriguez High School,80,75,11,Rodriguez High School,District,3999,2547363
11,27863,Dylan Campos,M,9th,Rodriguez High School,88,90,11,Rodriguez High School,District,3999,2547363
11,27864,William Ramirez,M,9th,Rodriguez High School,95,70,11,Rodriguez High School,District,3999,2547363
11,27865,Tyler Harris,M,12th,Rodriguez High School,76,55,11,Rodriguez High School,District,3999,2547363
11,27866,Sue Pratt,F,12th,Rodriguez High School,75,79,11,Rodriguez High School,District,3999,2547363
11,27867,Ricky Brooks,M,10th,Rodriguez High School,80,57,11,Rodriguez High School,District,3999,2547363
11,27868,Barbara Blake,F,9th,Rodriguez High School,65,79,11,Rodriguez High School,District,3999,2547363
11,27869,Stephen Howe,M,11th,Rodriguez High School,95,84,11,Rodriguez High School,District,3999,2547363
11,27870,Christina Hull MD,F,9th,Rodriguez High School,69,86,11,Rodriguez High School,District,3999,2547363
11,27871,Jennifer Morgan,F,9th,Rodriguez High School,78,65,11,Rodriguez High School,District,3999,2547363
11,27872,Benjamin Griffith,M,9th,Rodriguez High School,93,70,11,Rodriguez High School,District,3999,2547363
11,27873,Cody Jackson,M,10th,Rodriguez High School,84,60,11,Rodriguez High School,District,3999,2547363
11,27874,Raymond Combs,M,10th,Rodriguez High School,74,94,11,Rodriguez High School,District,3999,2547363
11,27875,Daniel Buck,M,11th,Rodriguez High School,80,58,11,Rodriguez High School,District,3999,2547363
11,27876,Caroline Ross,F,10th,Rodriguez High School,67,57,11,Rodriguez High School,District,3999,2547363
11,27877,Kristopher Perez,M,11th,Rodriguez High School,99,86,11,Rodriguez High School,District,3999,2547363
11,27878,Adam Wise,M,11th,Rodriguez High School,94,76,11,Rodriguez High School,District,3999,2547363
11,27879,James Pruitt,M,10th,Rodriguez High School,69,59,11,Rodriguez High School,District,3999,2547363
11,27880,Kirk Mullen,M,9th,Rodriguez High School,82,66,11,Rodriguez High School,District,3999,2547363
11,27881,Heidi Mccoy,F,11th,Rodriguez High School,66,65,11,Rodriguez High School,District,3999,2547363
11,27882,Kelly Foster,F,11th,Rodriguez High School,99,60,11,Rodriguez High School,District,3999,2547363
11,27883,Lisa Garcia,F,11th,Rodriguez High School,66,56,11,Rodriguez High School,District,3999,2547363
11,27884,Christina Bennett,F,10th,Rodriguez High School,81,70,11,Rodriguez High School,District,3999,2547363
11,27885,Jesus Reyes,M,9th,Rodriguez High School,65,70,11,Rodriguez High School,District,3999,2547363
11,27886,Paul Roberts,M,10th,Rodriguez High School,86,56,11,Rodriguez High School,District,3999,2547363
11,27887,Mr. Anthony Wilson,M,9th,Rodriguez High School,97,91,11,Rodriguez High School,District,3999,2547363
11,27888,Mrs. Lisa Baker,F,9th,Rodriguez High School,76,94,11,Rodriguez High School,District,3999,2547363
11,27889,Joseph Russell,M,10th,Rodriguez High School,68,76,11,Rodriguez High School,District,3999,2547363
11,27890,Michelle Walton,F,12th,Rodriguez High School,97,63,11,Rodriguez High School,District,3999,2547363
11,27891,Miss Mary Sloan,F,12th,Rodriguez High School,91,56,11,Rodriguez High School,District,3999,2547363
11,27892,Valerie Morrison,F,9th,Rodriguez High School,63,65,11,Rodriguez High School,District,3999,2547363
11,27893,Donna Cherry,F,11th,Rodriguez High School,70,84,11,Rodriguez High School,District,3999,2547363
11,27894,Jennifer Hughes,F,10th,Rodriguez High School,99,85,11,Rodriguez High School,District,3999,2547363
11,27895,Daniel Wolfe,M,11th,Rodriguez High School,81,89,11,Rodriguez High School,District,3999,2547363
11,27896,Lindsey Hanna,F,9th,Rodriguez High School,96,76,11,Rodriguez High School,District,3999,2547363
11,27897,James Phillips,M,10th,Rodriguez High School,93,64,11,Rodriguez High School,District,3999,2547363
11,27898,Toni Jimenez,F,11th,Rodriguez High School,93,84,11,Rodriguez High School,District,3999,2547363
11,27899,Amanda Jimenez,F,9th,Rodriguez High School,90,75,11,Rodriguez High School,District,3999,2547363
11,27900,Brianna Church,F,9th,Rodriguez High School,69,95,11,Rodriguez High School,District,3999,2547363
11,27901,Samantha Kim,F,10th,Rodriguez High School,78,72,11,Rodriguez High School,District,3999,2547363
11,27902,Dana Soto,F,9th,Rodriguez High School,81,70,11,Rodriguez High School,District,3999,2547363
11,27903,Mr. Joshua King,M,9th,Rodriguez High School,74,57,11,Rodriguez High School,District,3999,2547363
11,27904,Shane Elliott,M,10th,Rodriguez High School,80,65,11,Rodriguez High School,District,3999,2547363
11,27905,Jennifer Scott,F,9th,Rodriguez High School,92,81,11,Rodriguez High School,District,3999,2547363
11,27906,Jason Moore,M,11th,Rodriguez High School,89,68,11,Rodriguez High School,District,3999,2547363
11,27907,Katherine Smith,F,11th,Rodriguez High School,91,63,11,Rodriguez High School,District,3999,2547363
11,27908,Jessica Walton,F,9th,Rodriguez High School,70,82,11,Rodriguez High School,District,3999,2547363
11,27909,Matthew Mitchell,M,12th,Rodriguez High School,78,63,11,Rodriguez High School,District,3999,2547363
11,27910,Kristen Palmer,F,9th,Rodriguez High School,88,68,11,Rodriguez High School,District,3999,2547363
11,27911,Eric Phillips,M,9th,Rodriguez High School,83,83,11,Rodriguez High School,District,3999,2547363
11,27912,Julie Khan,F,11th,Rodriguez High School,77,82,11,Rodriguez High School,District,3999,2547363
11,27913,Stephanie Mcclure,F,9th,Rodriguez High School,93,89,11,Rodriguez High School,District,3999,2547363
11,27914,Leonard Henry,M,12th,Rodriguez High School,89,82,11,Rodriguez High School,District,3999,2547363
11,27915,Stacey Coleman,F,11th,Rodriguez High School,76,71,11,Rodriguez High School,District,3999,2547363
11,27916,Jose Crawford,M,11th,Rodriguez High School,64,57,11,Rodriguez High School,District,3999,2547363
11,27917,Todd Mitchell,M,10th,Rodriguez High School,73,67,11,Rodriguez High School,District,3999,2547363
11,27918,Margaret Chavez,F,9th,Rodriguez High School,89,61,11,Rodriguez High School,District,3999,2547363
11,27919,Jonathan Marshall,M,10th,Rodriguez High School,87,88,11,Rodriguez High School,District,3999,2547363
11,27920,Debbie Gonzales,F,9th,Rodriguez High School,95,73,11,Rodriguez High School,District,3999,2547363
11,27921,Paul Lee,M,11th,Rodriguez High School,85,57,11,Rodriguez High School,District,3999,2547363
11,27922,Tiffany Santos,F,9th,Rodriguez High School,68,76,11,Rodriguez High School,District,3999,2547363
11,27923,Marilyn Perez,F,10th,Rodriguez High School,94,93,11,Rodriguez High School,District,3999,2547363
11,27924,Julia Rivers,F,11th,Rodriguez High School,94,98,11,Rodriguez High School,District,3999,2547363
11,27925,Jonathan Jacobs,M,10th,Rodriguez High School,64,76,11,Rodriguez High School,District,3999,2547363
11,27926,Jenna Perkins,F,9th,Rodriguez High School,73,85,11,Rodriguez High School,District,3999,2547363
11,27927,Patrick Heath,M,10th,Rodriguez High School,93,88,11,Rodriguez High School,District,3999,2547363
11,27928,Aaron Wilson,M,12th,Rodriguez High School,95,69,11,Rodriguez High School,District,3999,2547363
11,27929,Derek Robinson,M,9th,Rodriguez High School,67,63,11,Rodriguez High School,District,3999,2547363
11,27930,Laura Farrell,F,11th,Rodriguez High School,65,66,11,Rodriguez High School,District,3999,2547363
11,27931,Daniel Mckinney MD,M,9th,Rodriguez High School,79,65,11,Rodriguez High School,District,3999,2547363
11,27932,Laura Gallegos,F,11th,Rodriguez High School,98,67,11,Rodriguez High School,District,3999,2547363
11,27933,Lisa Walker,F,10th,Rodriguez High School,74,56,11,Rodriguez High School,District,3999,2547363
11,27934,Amanda Morton,F,9th,Rodriguez High School,93,73,11,Rodriguez High School,District,3999,2547363
11,27935,Randy Bauer,M,9th,Rodriguez High School,90,78,11,Rodriguez High School,District,3999,2547363
11,27936,Erin Pham,F,12th,Rodriguez High School,96,64,11,Rodriguez High School,District,3999,2547363
11,27937,Debra Moran,F,12th,Rodriguez High School,88,67,11,Rodriguez High School,District,3999,2547363
11,27938,Patricia Pena,F,12th,Rodriguez High School,66,60,11,Rodriguez High School,District,3999,2547363
11,27939,Kara Henson,F,9th,Rodriguez High School,70,55,11,Rodriguez High School,District,3999,2547363
11,27940,Jordan Harvey,M,10th,Rodriguez High School,63,70,11,Rodriguez High School,District,3999,2547363
11,27941,Daniel King,M,10th,Rodriguez High School,78,89,11,Rodriguez High School,District,3999,2547363
11,27942,Lisa James,F,10th,Rodriguez High School,64,76,11,Rodriguez High School,District,3999,2547363
11,27943,Patricia Guerrero,F,9th,Rodriguez High School,97,67,11,Rodriguez High School,District,3999,2547363
11,27944,James Nelson,M,12th,Rodriguez High School,91,88,11,Rodriguez High School,District,3999,2547363
11,27945,Alison Chapman,F,11th,Rodriguez High School,92,55,11,Rodriguez High School,District,3999,2547363
11,27946,Samantha Richardson,F,10th,Rodriguez High School,66,64,11,Rodriguez High School,District,3999,2547363
11,27947,Heather Decker,F,11th,Rodriguez High School,91,98,11,Rodriguez High School,District,3999,2547363
11,27948,Keith Jackson,M,10th,Rodriguez High School,99,58,11,Rodriguez High School,District,3999,2547363
11,27949,Robert Ellis,M,10th,Rodriguez High School,89,95,11,Rodriguez High School,District,3999,2547363
11,27950,Tara Gardner,F,9th,Rodriguez High School,88,63,11,Rodriguez High School,District,3999,2547363
11,27951,Nicholas Maxwell,M,9th,Rodriguez High School,76,76,11,Rodriguez High School,District,3999,2547363
11,27952,Carlos Vasquez,M,11th,Rodriguez High School,99,83,11,Rodriguez High School,District,3999,2547363
11,27953,Brandi Leonard,F,9th,Rodriguez High School,80,69,11,Rodriguez High School,District,3999,2547363
11,27954,Courtney Sweeney,F,10th,Rodriguez High School,94,97,11,Rodriguez High School,District,3999,2547363
11,27955,Andrea King,F,12th,Rodriguez High School,93,91,11,Rodriguez High School,District,3999,2547363
11,27956,Gregory Green,M,12th,Rodriguez High School,76,81,11,Rodriguez High School,District,3999,2547363
11,27957,Anna Mcbride,F,9th,Rodriguez High School,98,56,11,Rodriguez High School,District,3999,2547363
11,27958,Benjamin Harper,M,9th,Rodriguez High School,66,80,11,Rodriguez High School,District,3999,2547363
11,27959,Brittany Davis,F,9th,Rodriguez High School,99,83,11,Rodriguez High School,District,3999,2547363
11,27960,Justin Harrison,M,9th,Rodriguez High School,66,71,11,Rodriguez High School,District,3999,2547363
11,27961,Lauren Burns,F,11th,Rodriguez High School,87,70,11,Rodriguez High School,District,3999,2547363
11,27962,Phillip Gates,M,12th,Rodriguez High School,83,87,11,Rodriguez High School,District,3999,2547363
11,27963,Bradley Fitzgerald,M,11th,Rodriguez High School,74,65,11,Rodriguez High School,District,3999,2547363
11,27964,Bruce Hernandez,M,11th,Rodriguez High School,94,72,11,Rodriguez High School,District,3999,2547363
11,27965,Tonya Mendoza,F,10th,Rodriguez High School,77,64,11,Rodriguez High School,District,3999,2547363
11,27966,Ashley Garza,F,12th,Rodriguez High School,68,80,11,Rodriguez High School,District,3999,2547363
11,27967,Lauren Collins,F,10th,Rodriguez High School,90,78,11,Rodriguez High School,District,3999,2547363
11,27968,Robert Jimenez,M,9th,Rodriguez High School,88,93,11,Rodriguez High School,District,3999,2547363
11,27969,Dale Rodriguez,M,11th,Rodriguez High School,64,63,11,Rodriguez High School,District,3999,2547363
11,27970,Jeffrey Porter,M,10th,Rodriguez High School,64,61,11,Rodriguez High School,District,3999,2547363
11,27971,Kristy Jackson,F,10th,Rodriguez High School,67,72,11,Rodriguez High School,District,3999,2547363
11,27972,Jackie Bishop,F,10th,Rodriguez High School,80,84,11,Rodriguez High School,District,3999,2547363
11,27973,Julia Clark,F,9th,Rodriguez High School,65,99,11,Rodriguez High School,District,3999,2547363
11,27974,Ryan West,M,11th,Rodriguez High School,93,97,11,Rodriguez High School,District,3999,2547363
11,27975,Austin Osborne,M,9th,Rodriguez High School,92,91,11,Rodriguez High School,District,3999,2547363
11,27976,Nicholas Moore,M,12th,Rodriguez High School,83,79,11,Rodriguez High School,District,3999,2547363
11,27977,Kristi Mitchell,F,10th,Rodriguez High School,84,96,11,Rodriguez High School,District,3999,2547363
11,27978,David Giles,M,10th,Rodriguez High School,93,74,11,Rodriguez High School,District,3999,2547363
11,27979,Jimmy Young,M,11th,Rodriguez High School,76,96,11,Rodriguez High School,District,3999,2547363
11,27980,Elizabeth Fitzgerald,F,11th,Rodriguez High School,72,94,11,Rodriguez High School,District,3999,2547363
11,27981,Heather Reed,F,9th,Rodriguez High School,72,59,11,Rodriguez High School,District,3999,2547363
11,27982,April Sawyer,F,11th,Rodriguez High School,93,80,11,Rodriguez High School,District,3999,2547363
11,27983,Cynthia Montoya,F,12th,Rodriguez High School,92,69,11,Rodriguez High School,District,3999,2547363
11,27984,James Jackson,M,9th,Rodriguez High School,82,66,11,Rodriguez High School,District,3999,2547363
11,27985,Michael Sanchez,M,12th,Rodriguez High School,85,78,11,Rodriguez High School,District,3999,2547363
11,27986,Troy Hooper,M,10th,Rodriguez High School,64,62,11,Rodriguez High School,District,3999,2547363
11,27987,Rachel Bowen,F,11th,Rodriguez High School,65,62,11,Rodriguez High School,District,3999,2547363
11,27988,Joseph Bush,M,11th,Rodriguez High School,64,96,11,Rodriguez High School,District,3999,2547363
11,27989,Mark Jefferson,M,10th,Rodriguez High School,78,70,11,Rodriguez High School,District,3999,2547363
11,27990,Jimmy Hess,M,11th,Rodriguez High School,89,66,11,Rodriguez High School,District,3999,2547363
11,27991,Danielle Avila,F,10th,Rodriguez High School,92,82,11,Rodriguez High School,District,3999,2547363
11,27992,Deborah Moon,F,10th,Rodriguez High School,80,90,11,Rodriguez High School,District,3999,2547363
11,27993,Gregory Thomas,M,10th,Rodriguez High School,74,88,11,Rodriguez High School,District,3999,2547363
11,27994,Tiffany Morgan,F,9th,Rodriguez High School,96,73,11,Rodriguez High School,District,3999,2547363
11,27995,Cindy Bird,F,9th,Rodriguez High School,96,55,11,Rodriguez High School,District,3999,2547363
11,27996,Brittany Garza,F,10th,Rodriguez High School,74,76,11,Rodriguez High School,District,3999,2547363
11,27997,Shelia Conley,F,9th,Rodriguez High School,67,58,11,Rodriguez High School,District,3999,2547363
11,27998,Lisa Long,F,12th,Rodriguez High School,69,62,11,Rodriguez High School,District,3999,2547363
11,27999,Sandy Juarez,F,10th,Rodriguez High School,64,67,11,Rodriguez High School,District,3999,2547363
11,28000,Carrie Byrd,F,10th,Rodriguez High School,64,56,11,Rodriguez High School,District,3999,2547363
11,28001,Terry Turner,M,9th,Rodriguez High School,99,74,11,Rodriguez High School,District,3999,2547363
11,28002,Teresa Munoz,F,10th,Rodriguez High School,80,89,11,Rodriguez High School,District,3999,2547363
11,28003,Dustin Quinn,M,11th,Rodriguez High School,74,90,11,Rodriguez High School,District,3999,2547363
11,28004,Tamara Young,F,12th,Rodriguez High School,88,86,11,Rodriguez High School,District,3999,2547363
11,28005,Luis Aguirre,M,9th,Rodriguez High School,72,88,11,Rodriguez High School,District,3999,2547363
11,28006,Christine Wright,F,10th,Rodriguez High School,97,69,11,Rodriguez High School,District,3999,2547363
11,28007,Joshua Garza,M,10th,Rodriguez High School,97,57,11,Rodriguez High School,District,3999,2547363
11,28008,John Greene,M,9th,Rodriguez High School,88,85,11,Rodriguez High School,District,3999,2547363
11,28009,Jill Carter,F,12th,Rodriguez High School,89,95,11,Rodriguez High School,District,3999,2547363
11,28010,Tamara Shepherd,F,9th,Rodriguez High School,85,71,11,Rodriguez High School,District,3999,2547363
11,28011,Michael Rosales,M,10th,Rodriguez High School,64,75,11,Rodriguez High School,District,3999,2547363
11,28012,Claire Nelson,F,10th,Rodriguez High School,83,55,11,Rodriguez High School,District,3999,2547363
11,28013,Ann Caldwell,F,10th,Rodriguez High School,87,59,11,Rodriguez High School,District,3999,2547363
11,28014,Samuel Anderson,M,9th,Rodriguez High School,95,69,11,Rodriguez High School,District,3999,2547363
11,28015,Jennifer Hall,F,9th,Rodriguez High School,91,77,11,Rodriguez High School,District,3999,2547363
11,28016,Lori Clarke,F,10th,Rodriguez High School,70,86,11,Rodriguez High School,District,3999,2547363
11,28017,Claire Singh,F,10th,Rodriguez High School,77,74,11,Rodriguez High School,District,3999,2547363
11,28018,Susan Taylor,F,9th,Rodriguez High School,98,66,11,Rodriguez High School,District,3999,2547363
11,28019,John Murray,M,10th,Rodriguez High School,89,97,11,Rodriguez High School,District,3999,2547363
11,28020,Amber Smith,F,10th,Rodriguez High School,77,94,11,Rodriguez High School,District,3999,2547363
11,28021,Allen Simmons,M,12th,Rodriguez High School,88,98,11,Rodriguez High School,District,3999,2547363
11,28022,Steven Rogers,M,9th,Rodriguez High School,67,58,11,Rodriguez High School,District,3999,2547363
11,28023,Nicole Martinez MD,F,11th,Rodriguez High School,89,91,11,Rodriguez High School,District,3999,2547363
11,28024,Juan Nicholson,M,9th,Rodriguez High School,91,87,11,Rodriguez High School,District,3999,2547363
11,28025,Rose Rios,F,12th,Rodriguez High School,67,96,11,Rodriguez High School,District,3999,2547363
11,28026,Donna Olson,F,9th,Rodriguez High School,81,59,11,Rodriguez High School,District,3999,2547363
11,28027,Geoffrey Lowery,M,10th,Rodriguez High School,76,55,11,Rodriguez High School,District,3999,2547363
11,28028,Dr. David Robinson DVM,M,9th,Rodriguez High School,84,79,11,Rodriguez High School,District,3999,2547363
11,28029,Thomas Macdonald,M,9th,Rodriguez High School,97,89,11,Rodriguez High School,District,3999,2547363
11,28030,Mark Smith,M,10th,Rodriguez High School,87,81,11,Rodriguez High School,District,3999,2547363
11,28031,Joe Butler MD,M,11th,Rodriguez High School,81,92,11,Rodriguez High School,District,3999,2547363
11,28032,Christina Gardner,F,11th,Rodriguez High School,77,55,11,Rodriguez High School,District,3999,2547363
11,28033,Joshua Thompson,M,9th,Rodriguez High School,86,57,11,Rodriguez High School,District,3999,2547363
11,28034,David Perez,M,10th,Rodriguez High School,68,73,11,Rodriguez High School,District,3999,2547363
11,28035,Tiffany Cain,F,9th,Rodriguez High School,86,80,11,Rodriguez High School,District,3999,2547363
11,28036,Douglas Mccarthy,M,9th,Rodriguez High School,84,60,11,Rodriguez High School,District,3999,2547363
11,28037,Susan Mercado,F,10th,Rodriguez High School,72,56,11,Rodriguez High School,District,3999,2547363
11,28038,Debra Lewis,F,9th,Rodriguez High School,83,64,11,Rodriguez High School,District,3999,2547363
11,28039,Thomas Alexander,M,9th,Rodriguez High School,63,88,11,Rodriguez High School,District,3999,2547363
11,28040,Brittany Torres,F,12th,Rodriguez High School,65,83,11,Rodriguez High School,District,3999,2547363
11,28041,April Scott,F,10th,Rodriguez High School,69,86,11,Rodriguez High School,District,3999,2547363
11,28042,Sarah Durham,F,12th,Rodriguez High School,99,70,11,Rodriguez High School,District,3999,2547363
11,28043,Brian Terry,M,9th,Rodriguez High School,92,60,11,Rodriguez High School,District,3999,2547363
11,28044,Danielle Harris,F,10th,Rodriguez High School,85,64,11,Rodriguez High School,District,3999,2547363
11,28045,Paul Hardy,M,11th,Rodriguez High School,71,82,11,Rodriguez High School,District,3999,2547363
11,28046,Felicia Garcia,F,11th,Rodriguez High School,96,58,11,Rodriguez High School,District,3999,2547363
11,28047,Stacey Baird,F,12th,Rodriguez High School,97,84,11,Rodriguez High School,District,3999,2547363
11,28048,Amy Price,F,10th,Rodriguez High School,87,80,11,Rodriguez High School,District,3999,2547363
11,28049,Melinda Thomas,F,10th,Rodriguez High School,84,87,11,Rodriguez High School,District,3999,2547363
11,28050,Heather Flores,F,9th,Rodriguez High School,86,59,11,Rodriguez High School,District,3999,2547363
11,28051,Larry Fritz,M,10th,Rodriguez High School,83,91,11,Rodriguez High School,District,3999,2547363
11,28052,Linda Miller,F,12th,Rodriguez High School,85,60,11,Rodriguez High School,District,3999,2547363
11,28053,Robert Richmond,M,11th,Rodriguez High School,76,72,11,Rodriguez High School,District,3999,2547363
11,28054,Zachary Strong,M,10th,Rodriguez High School,80,75,11,Rodriguez High School,District,3999,2547363
11,28055,Paula Wilson,F,11th,Rodriguez High School,88,72,11,Rodriguez High School,District,3999,2547363
11,28056,Julie Summers,F,9th,Rodriguez High School,70,92,11,Rodriguez High School,District,3999,2547363
11,28057,Sara Martinez,F,10th,Rodriguez High School,73,70,11,Rodriguez High School,District,3999,2547363
11,28058,Nathaniel Lowe,M,10th,Rodriguez High School,86,77,11,Rodriguez High School,District,3999,2547363
11,28059,Ashley Anderson,F,9th,Rodriguez High School,79,66,11,Rodriguez High School,District,3999,2547363
11,28060,Troy Murray,M,10th,Rodriguez High School,85,77,11,Rodriguez High School,District,3999,2547363
11,28061,Kim Willis,F,12th,Rodriguez High School,64,98,11,Rodriguez High School,District,3999,2547363
11,28062,Thomas Frye Jr.,M,9th,Rodriguez High School,80,73,11,Rodriguez High School,District,3999,2547363
11,28063,Paul Johnson,M,12th,Rodriguez High School,73,55,11,Rodriguez High School,District,3999,2547363
11,28064,Shelby Brown,F,9th,Rodriguez High School,90,63,11,Rodriguez High School,District,3999,2547363
11,28065,Angie Forbes,F,9th,Rodriguez High School,85,67,11,Rodriguez High School,District,3999,2547363
11,28066,Stephen Hudson,M,9th,Rodriguez High School,88,70,11,Rodriguez High School,District,3999,2547363
11,28067,Tyler Norton,M,10th,Rodriguez High School,73,76,11,Rodriguez High School,District,3999,2547363
11,28068,Dennis Stephens,M,9th,Rodriguez High School,85,65,11,Rodriguez High School,District,3999,2547363
11,28069,Valerie Sharp,F,12th,Rodriguez High School,95,57,11,Rodriguez High School,District,3999,2547363
11,28070,Dawn Kelley,F,10th,Rodriguez High School,66,72,11,Rodriguez High School,District,3999,2547363
11,28071,Sarah Obrien,F,12th,Rodriguez High School,80,61,11,Rodriguez High School,District,3999,2547363
11,28072,Robert Rangel,M,9th,Rodriguez High School,93,84,11,Rodriguez High School,District,3999,2547363
11,28073,Patricia Scott,F,9th,Rodriguez High School,64,77,11,Rodriguez High School,District,3999,2547363
11,28074,Melissa Anderson,F,11th,Rodriguez High School,85,68,11,Rodriguez High School,District,3999,2547363
11,28075,Emily Jenkins,F,9th,Rodriguez High School,95,68,11,Rodriguez High School,District,3999,2547363
11,28076,Bryan Dennis,M,12th,Rodriguez High School,85,75,11,Rodriguez High School,District,3999,2547363
11,28077,Charles Marshall,M,12th,Rodriguez High School,86,73,11,Rodriguez High School,District,3999,2547363
11,28078,Charles Thompson,M,9th,Rodriguez High School,80,58,11,Rodriguez High School,District,3999,2547363
11,28079,Melvin Webster,M,11th,Rodriguez High School,94,68,11,Rodriguez High School,District,3999,2547363
11,28080,Ashlee Williams,F,12th,Rodriguez High School,98,64,11,Rodriguez High School,District,3999,2547363
11,28081,Krystal Donovan,F,12th,Rodriguez High School,80,71,11,Rodriguez High School,District,3999,2547363
11,28082,Emily Brown,F,9th,Rodriguez High School,69,64,11,Rodriguez High School,District,3999,2547363
11,28083,Cameron Hopkins,M,10th,Rodriguez High School,81,64,11,Rodriguez High School,District,3999,2547363
11,28084,Bethany Summers,F,11th,Rodriguez High School,74,85,11,Rodriguez High School,District,3999,2547363
11,28085,Michele Landry,F,11th,Rodriguez High School,85,88,11,Rodriguez High School,District,3999,2547363
11,28086,Alexander Duncan,M,9th,Rodriguez High School,84,68,11,Rodriguez High School,District,3999,2547363
11,28087,Kristin Gonzales,F,9th,Rodriguez High School,83,85,11,Rodriguez High School,District,3999,2547363
11,28088,Scott Shannon,M,10th,Rodriguez High School,99,65,11,Rodriguez High School,District,3999,2547363
11,28089,Michael Chapman,M,12th,Rodriguez High School,86,76,11,Rodriguez High School,District,3999,2547363
11,28090,Andrea Davis,F,10th,Rodriguez High School,99,65,11,Rodriguez High School,District,3999,2547363
11,28091,Patricia Foster,F,12th,Rodriguez High School,97,69,11,Rodriguez High School,District,3999,2547363
11,28092,Alyssa Tran,F,11th,Rodriguez High School,79,73,11,Rodriguez High School,District,3999,2547363
